adgroup_id,dim_type,dim_value,imp,clk,cost,rank_sum,n_days
grp-a001-02-000000044300022,r,04,628,12,16295,2541,130
grp-a001-02-000000044300022,r,05,219,6,6008,918,74
grp-a001-02-000000044300022,r,06,617,7,8674,2288,137
grp-a001-02-000000044300022,r,07,432,12,16272,1934,128
grp-a001-02-000000044300022,r,08,817,9,10677,3409,143
grp-a001-02-000000044300022,r,09,3376,45,59669,16155,154
grp-a001-02-000000044300022,r,10,299,5,6670,1159,115
grp-a001-02-000000044300022,r,11,1000,13,16045,3779,136
grp-a001-02-000000044300022,r,12,283,7,7355,1028,78
grp-a001-02-000000044300022,r,13,472,12,14212,1690,129
grp-a001-02-000000044300022,r,14,91,1,898,360,49
grp-a001-02-000000044300022,r,15,575,12,14689,2340,134
grp-a001-02-000000044300022,r,16,411,12,16309,1768,112
grp-a001-02-000000044300022,r,17,130,5,6282,473,64
grp-a001-02-000000044300022,r,18,443,5,6331,1577,48
grp-a001-02-000000044300022,r,99,1423,9,10529,5362,145
grp-a001-02-000000044300024,h,00,1269,11,17508,4955,143
grp-a001-02-000000044300024,h,01,805,7,11356,3310,137
grp-a001-02-000000044300024,h,02,490,4,4848,2491,118
grp-a001-02-000000044300024,h,03,423,1,960,2526,106
grp-a001-02-000000044300024,h,04,421,1,1452,1788,107
grp-a001-02-000000044300024,h,05,513,2,2084,2293,126
grp-a001-02-000000044300024,h,06,863,2,1780,3479,140
grp-a001-02-000000044300024,h,07,1188,7,9999,4040,146
grp-a001-02-000000044300024,h,08,1548,6,10503,5405,148
grp-a001-02-000000044300024,h,09,1700,18,29130,6088,148
grp-a001-02-000000044300024,h,10,1752,26,40734,5918,148
grp-a001-02-000000044300024,h,11,1823,28,40843,6774,149
grp-a001-02-000000044300024,h,12,1606,13,19029,5524,150
grp-a001-02-000000044300024,h,13,1838,23,34687,5975,150
grp-a001-02-000000044300024,h,14,1947,19,32615,7421,150
grp-a001-02-000000044300024,h,15,2038,34,45937,7004,152
grp-a001-02-000000044300024,h,16,1915,18,26881,6521,151
grp-a001-02-000000044300024,h,17,1960,28,39748,7215,151
grp-a001-02-000000044300024,h,18,1806,20,32278,6256,148
grp-a001-02-000000044300024,h,19,1931,22,34535,6333,149
grp-a001-02-000000044300024,h,20,2267,32,49441,7251,150
grp-a001-02-000000044300024,h,21,2236,31,49265,6936,149
grp-a001-02-000000044300024,h,22,2080,25,36661,6243,148
grp-a001-02-000000044300024,h,23,1768,18,24940,5400,149
grp-a001-02-000000044300024,m,11068,1110,6,8751,5434,149
grp-a001-02-000000044300024,m,27758,1609,50,74073,2641,148
grp-a001-02-000000044300024,m,33421,9377,36,52254,40044,154
grp-a001-02-000000044300024,m,335738,327,0,0,2135,72
grp-a001-02-000000044300024,m,341893,3105,7,10520,15776,154
grp-a001-02-000000044300024,m,341898,1839,5,7579,2570,154
grp-a001-02-000000044300024,m,370822,226,1,1410,447,100
grp-a001-02-000000044300024,m,556927,34,0,0,34,22
grp-a001-02-000000044300024,m,612593,616,0,0,7546,105
grp-a001-02-000000044300024,m,612594,573,3,3854,2916,121
grp-a001-02-000000044300024,m,684924,1217,0,0,1217,146
grp-a001-02-000000044300024,m,684925,326,1,820,326,115
grp-a001-02-000000044300024,m,684926,3704,61,88953,13682,154
grp-a001-02-000000044300024,m,684927,799,5,7954,5715,138
grp-a001-02-000000044300024,m,787478,1,0,0,1,1
grp-a001-02-000000044300024,m,787480,4,0,0,26,2
grp-a001-02-000000044300024,m,805759,49,0,0,599,21
grp-a001-02-000000044300024,m,805760,9,0,0,45,7
grp-a001-02-000000044300024,m,8753,11262,221,341046,25992,154
grp-a001-02-000000044300024,r,00,266,1,2006,2279,94
grp-a001-02-000000044300024,r,01,929,13,18863,2979,143
grp-a001-02-000000044300024,r,02,8705,112,175819,29371,154
grp-a001-02-000000044300024,r,03,1912,21,31521,6077,153
grp-a001-02-000000044300024,r,04,1527,17,24878,5293,153
grp-a001-02-000000044300024,r,05,606,7,11229,1807,100
grp-a001-02-000000044300024,r,06,1329,9,13768,4151,151
grp-a001-02-000000044300024,r,07,891,12,15870,3299,147
grp-a001-02-000000044300024,r,08,1990,24,34638,6520,153
grp-a001-02-000000044300024,r,09,8020,67,101370,30144,154
grp-a001-02-000000044300024,r,10,606,6,9201,1925,139
grp-a001-02-000000044300024,r,11,2150,18,27253,6658,152
grp-a001-02-000000044300024,r,12,557,11,13679,1616,98
grp-a001-02-000000044300024,r,13,1091,12,15917,3761,148
grp-a001-02-000000044300024,r,14,226,5,8390,904,93
grp-a001-02-000000044300024,r,15,1220,14,21098,4530,151
grp-a001-02-000000044300024,r,16,854,14,18650,3020,145
grp-a001-02-000000044300024,r,17,263,6,9754,864,100
grp-a001-02-000000044300024,r,18,743,10,16298,2493,48
grp-a001-02-000000044300024,r,99,2302,17,27012,9455,151
grp-a001-02-000000044300027,h,00,631,6,8806,3157,123
grp-a001-02-000000044300027,h,01,401,4,6825,2123,104
grp-a001-02-000000044300027,h,02,287,0,0,1887,89
grp-a001-02-000000044300027,h,03,188,2,3334,1445,66
grp-a001-02-000000044300027,h,04,167,0,0,792,55
grp-a001-02-000000044300027,h,05,257,4,6100,1588,68
grp-a001-02-000000044300027,h,06,354,3,5491,1902,107
grp-a001-02-000000044300027,h,07,501,3,3626,1995,122
grp-a001-02-000000044300027,h,08,668,4,5295,3064,128
grp-a001-02-000000044300027,h,09,757,13,18453,3225,136
grp-a001-02-000000044300027,h,10,906,13,18865,4149,138
grp-a001-02-000000044300027,h,11,967,10,13375,4254,137
grp-a001-02-000000044300027,h,12,762,11,17659,3071,130
grp-a001-02-000000044300027,h,13,917,14,21847,4216,143
grp-a001-02-000000044300027,h,14,986,16,25717,4468,142
grp-a001-02-000000044300027,h,15,986,9,13089,4710,139
grp-a001-02-000000044300027,h,16,1040,10,15188,4738,137
grp-a001-02-000000044300027,h,17,1075,6,8898,5188,139
grp-a001-02-000000044300027,h,18,993,11,14951,4438,142
grp-a001-02-000000044300027,h,19,942,17,23064,3793,138
grp-a001-02-000000044300027,h,20,1074,17,24541,4288,143
grp-a001-02-000000044300027,h,21,1043,21,31572,3833,144
grp-a001-02-000000044300027,h,22,1005,6,9694,3833,140
grp-a001-02-000000044300027,h,23,834,8,12114,3257,137
grp-a001-02-000000044300027,m,11068,805,6,8331,4355,131
grp-a001-02-000000044300027,m,27758,564,12,15028,955,131
grp-a001-02-000000044300027,m,33421,3213,18,26430,21574,153
grp-a001-02-000000044300027,m,335738,235,0,0,1788,67
grp-a001-02-000000044300027,m,341893,2228,2,2130,11375,133
grp-a001-02-000000044300027,m,341898,856,2,3209,1261,117
grp-a001-02-000000044300027,m,370822,146,0,0,310,72
grp-a001-02-000000044300027,m,556927,31,0,0,31,24
grp-a001-02-000000044300027,m,612593,414,0,0,5398,96
grp-a001-02-000000044300027,m,612594,388,6,6333,1773,106
grp-a001-02-000000044300027,m,684924,499,1,1664,499,119
grp-a001-02-000000044300027,m,684925,138,0,0,138,80
grp-a001-02-000000044300027,m,684926,2288,26,38819,10723,151
grp-a001-02-000000044300027,m,684927,553,7,10617,4777,124
grp-a001-02-000000044300027,m,787478,1,0,0,2,1
grp-a001-02-000000044300027,m,787480,2,0,0,62,1
grp-a001-02-000000044300027,m,805759,37,0,0,534,20
grp-a001-02-000000044300027,m,805760,7,0,0,38,5
grp-a001-02-000000044300027,m,8753,5336,128,195943,13821,153
grp-a001-02-000000044300027,r,00,168,1,1538,1640,69
grp-a001-02-000000044300027,r,01,571,12,17854,2310,127
grp-a001-02-000000044300027,r,02,4278,45,69048,18188,153
grp-a001-02-000000044300027,r,03,942,8,11624,3927,141
grp-a001-02-000000044300027,r,04,736,15,25146,3289,129
grp-a001-02-000000044300027,r,05,237,3,4319,942,78
grp-a001-02-000000044300027,r,06,638,4,4442,2426,132
grp-a001-02-000000044300027,r,07,447,4,4946,2308,128
grp-a001-02-000000044300027,r,08,927,15,22033,4137,137
grp-a001-02-000000044300027,r,09,3843,47,71384,19113,153
grp-a001-02-000000044300027,r,10,277,0,0,1254,96
grp-a001-02-000000044300027,r,11,882,10,15597,3723,132
grp-a001-02-000000044300027,r,12,290,4,3275,1032,81
grp-a001-02-000000044300027,r,13,551,4,6775,2279,118
grp-a001-02-000000044300027,r,14,130,0,0,613,60
grp-a001-02-000000044300027,r,15,667,12,15446,3091,131
grp-a001-02-000000044300027,r,16,442,6,8162,1754,118
grp-a001-02-000000044300027,r,17,100,1,1536,445,55
grp-a001-02-000000044300027,r,18,430,7,10869,1829,48
grp-a001-02-000000044300027,r,99,1185,10,14510,5114,137
grp-a001-02-000000044300450,h,00,489,3,5489,2740,102
grp-a001-02-000000044300450,h,01,375,1,586,1916,77
grp-a001-02-000000044300450,h,02,284,0,0,1999,60
grp-a001-02-000000044300450,h,03,199,0,0,1466,54
grp-a001-02-000000044300450,h,04,118,0,0,613,49
grp-a001-02-000000044300450,h,05,130,0,0,1143,51
grp-a001-02-000000044300450,h,06,218,0,0,1687,76
grp-a001-02-000000044300450,h,07,277,1,1469,1521,83
grp-a001-02-000000044300450,h,08,484,6,10385,2971,106
grp-a001-02-000000044300450,h,09,564,1,2184,3171,107
grp-a001-02-000000044300450,h,10,630,3,4082,3654,115
grp-a001-02-000000044300450,h,11,626,2,3137,3550,122
grp-a001-02-000000044300450,h,12,554,4,6882,3050,114
grp-a001-02-000000044300450,h,13,686,5,10085,3785,115
grp-a001-02-000000044300450,h,14,594,0,0,3203,111
grp-a001-02-000000044300450,h,15,647,3,5123,3680,105
grp-a001-02-000000044300450,h,16,727,1,1819,3649,104
grp-a001-02-000000044300450,h,17,595,5,8904,3197,110
grp-a001-02-000000044300450,h,18,566,3,5200,3003,107
grp-a001-02-000000044300450,h,19,584,3,4227,3284,98
grp-a001-02-000000044300450,h,20,662,0,0,3571,120
grp-a001-02-000000044300450,h,21,557,5,8730,2714,109
grp-a001-02-000000044300450,h,22,597,4,5554,2896,117
grp-a001-02-000000044300450,h,23,549,4,4737,2690,104
grp-a001-02-000000044300450,m,11068,695,5,6940,4712,105
grp-a001-02-000000044300450,m,27758,628,9,13569,1033,101
grp-a001-02-000000044300450,m,33421,2809,6,10866,21242,145
grp-a001-02-000000044300450,m,335738,221,0,0,1430,58
grp-a001-02-000000044300450,m,341893,1097,0,0,5862,118
grp-a001-02-000000044300450,m,341898,382,0,0,599,81
grp-a001-02-000000044300450,m,370822,161,0,0,336,52
grp-a001-02-000000044300450,m,556927,28,0,0,28,14
grp-a001-02-000000044300450,m,612593,529,0,0,5362,75
grp-a001-02-000000044300450,m,612594,731,0,0,4042,79
grp-a001-02-000000044300450,m,684924,181,1,2184,181,66
grp-a001-02-000000044300450,m,684925,153,1,1958,153,58
grp-a001-02-000000044300450,m,684926,1433,7,12175,7856,132
grp-a001-02-000000044300450,m,684927,436,0,0,4365,102
grp-a001-02-000000044300450,m,787480,2,0,0,75,1
grp-a001-02-000000044300450,m,805759,28,0,0,413,17
grp-a001-02-000000044300450,m,805760,13,0,0,92,8
grp-a001-02-000000044300450,m,8753,2185,25,40901,7372,140
grp-a001-02-000000044300450,r,00,123,0,0,1195,48
grp-a001-02-000000044300450,r,01,279,2,4278,1460,86
grp-a001-02-000000044300450,r,02,2936,13,21782,15761,150
grp-a001-02-000000044300450,r,03,612,4,3584,3069,119
grp-a001-02-000000044300450,r,04,450,3,6150,2374,100
grp-a001-02-000000044300450,r,05,165,0,0,839,53
grp-a001-02-000000044300450,r,06,439,1,1540,2205,102
grp-a001-02-000000044300450,r,07,284,3,4525,1688,90
grp-a001-02-000000044300450,r,08,612,3,4205,3194,111
grp-a001-02-000000044300450,r,09,2708,12,18470,16674,148
grp-a001-02-000000044300450,r,10,205,1,1958,911,77
grp-a001-02-000000044300450,r,11,559,4,7805,2921,112
grp-a001-02-000000044300450,r,12,148,1,1231,829,50
grp-a001-02-000000044300450,r,13,284,0,0,1369,90
grp-a001-02-000000044300450,r,14,71,0,0,456,44
grp-a001-02-000000044300450,r,15,376,2,4205,2394,90
grp-a001-02-000000044300450,r,16,272,2,3614,1523,92
grp-a001-02-000000044300450,r,17,58,0,0,344,39
grp-a001-02-000000044300450,r,18,226,2,3777,1225,41
grp-a001-02-000000044300450,r,99,905,1,1469,4722,115
grp-a001-02-000000044300513,h,00,256,2,4029,1562,77
grp-a001-02-000000044300513,h,01,178,0,0,1052,67
grp-a001-02-000000044300513,h,02,216,0,0,1510,61
grp-a001-02-000000044300513,h,03,95,0,0,911,38
grp-a001-02-000000044300513,h,04,102,0,0,457,43
grp-a001-02-000000044300513,h,05,102,0,0,672,41
grp-a001-02-000000044300513,h,06,174,1,1430,1013,60
grp-a001-02-000000044300513,h,07,193,1,1317,935,75
grp-a001-02-000000044300513,h,08,267,1,1881,1499,86
grp-a001-02-000000044300513,h,09,312,0,0,1448,91
grp-a001-02-000000044300513,h,10,336,0,0,1662,95
grp-a001-02-000000044300513,h,11,343,2,3427,1744,97
grp-a001-02-000000044300513,h,12,281,3,5428,1349,101
grp-a001-02-000000044300513,h,13,367,0,0,2083,97
grp-a001-02-000000044300513,h,14,328,0,0,1699,92
grp-a001-02-000000044300513,h,15,315,0,0,1738,100
grp-a001-02-000000044300513,h,16,361,3,6497,1561,107
grp-a001-02-000000044300513,h,17,316,0,0,1498,104
grp-a001-02-000000044300513,h,18,348,1,1926,1623,105
grp-a001-02-000000044300513,h,19,383,2,2688,1404,100
grp-a001-02-000000044300513,h,20,409,1,1990,1692,119
grp-a001-02-000000044300513,h,21,341,3,6134,1415,102
grp-a001-02-000000044300513,h,22,305,1,1929,1410,98
grp-a001-02-000000044300513,h,23,304,1,2189,1351,93
grp-a001-02-000000044300513,m,11068,410,1,1990,3033,90
grp-a001-02-000000044300513,m,27758,199,0,0,419,56
grp-a001-02-000000044300513,m,33421,1728,4,6153,11797,151
grp-a001-02-000000044300513,m,335738,98,0,0,735,34
grp-a001-02-000000044300513,m,341893,382,0,0,2509,54
grp-a001-02-000000044300513,m,341898,180,1,1279,270,38
grp-a001-02-000000044300513,m,370822,25,0,0,46,14
grp-a001-02-000000044300513,m,556927,5,0,0,5,3
grp-a001-02-000000044300513,m,612593,238,0,0,2401,74
grp-a001-02-000000044300513,m,612594,222,0,0,1416,61
grp-a001-02-000000044300513,m,684924,378,0,0,378,85
grp-a001-02-000000044300513,m,684925,38,0,0,38,32
grp-a001-02-000000044300513,m,684926,477,5,9571,2978,102
grp-a001-02-000000044300513,m,684927,193,1,2027,2088,76
grp-a001-02-000000044300513,m,787480,1,0,0,30,1
grp-a001-02-000000044300513,m,805759,9,0,0,137,9
grp-a001-02-000000044300513,m,805760,4,0,0,26,3
grp-a001-02-000000044300513,m,8753,2045,10,19845,4982,148
grp-a001-02-000000044300513,r,-1,1,0,0,1,1
grp-a001-02-000000044300513,r,00,63,0,0,557,35
grp-a001-02-000000044300513,r,01,128,0,0,735,66
grp-a001-02-000000044300513,r,02,1775,10,19564,8159,150
grp-a001-02-000000044300513,r,03,240,0,0,1275,93
grp-a001-02-000000044300513,r,04,189,0,0,910,81
grp-a001-02-000000044300513,r,05,75,1,1230,475,39
grp-a001-02-000000044300513,r,06,228,1,1929,1322,87
grp-a001-02-000000044300513,r,07,138,1,1842,885,71
grp-a001-02-000000044300513,r,08,256,1,2175,1425,105
grp-a001-02-000000044300513,r,09,1407,5,9186,8612,142
grp-a001-02-000000044300513,r,10,92,0,0,352,55
grp-a001-02-000000044300513,r,11,592,1,1950,1783,122
grp-a001-02-000000044300513,r,12,78,1,1430,346,32
grp-a001-02-000000044300513,r,13,130,0,0,624,65
grp-a001-02-000000044300513,r,14,45,0,0,257,29
grp-a001-02-000000044300513,r,15,367,0,0,1287,112
grp-a001-02-000000044300513,r,16,130,0,0,674,71
grp-a001-02-000000044300513,r,17,29,0,0,224,24
grp-a001-02-000000044300513,r,18,120,0,0,567,38
grp-a001-02-000000044300513,r,99,549,1,1559,2818,105
grp-a001-02-000000044490481,h,00,2887,25,39781,8976,139
grp-a001-02-000000044490481,h,01,1684,20,33455,4766,145
grp-a001-02-000000044490481,h,02,1322,13,20995,3905,141
grp-a001-02-000000044490481,h,03,1103,8,14399,3202,141
grp-a001-02-000000044490481,h,04,883,5,8900,2530,132
grp-a001-02-000000044490481,h,05,1105,8,12871,3513,138
grp-a001-02-000000044490481,h,06,1369,8,12901,4368,142
grp-a001-02-000000044490481,h,07,2102,21,36552,6881,147
grp-a001-02-000000044490481,h,08,2808,31,53123,8742,149
grp-a001-02-000000044490481,h,09,2888,45,77331,9039,148
grp-a001-02-000000044490481,h,10,3338,65,109899,10452,149
grp-a001-02-000000044490481,h,11,3443,60,100285,11416,149
grp-a001-02-000000044490481,h,12,3127,34,60010,10594,148
grp-a001-02-000000044490481,h,13,3280,44,70680,10453,148
grp-a001-02-000000044490481,h,14,3403,48,83944,10761,151
grp-a001-02-000000044490481,h,15,3611,47,81226,11867,150
grp-a001-02-000000044490481,h,16,3724,41,70798,11631,147
grp-a001-02-000000044490481,h,17,3500,38,64306,11382,148
grp-a001-02-000000044490481,h,18,3090,33,53626,9882,146
grp-a001-02-000000044490481,h,19,2989,44,72282,10098,144
grp-a001-02-000000044490481,h,20,3609,57,96461,11965,144
grp-a001-02-000000044490481,h,21,3904,65,109500,13150,143
grp-a001-02-000000044490481,h,22,3656,38,63524,12390,141
grp-a001-02-000000044490481,h,23,3709,40,67202,12345,141
grp-a001-02-000000044490481,m,11068,3662,34,55004,12682,152
grp-a001-02-000000044490481,m,122876,102,0,0,111,27
grp-a001-02-000000044490481,m,27758,5358,114,192690,8591,151
grp-a001-02-000000044490481,m,33421,16865,66,107990,65974,152
grp-a001-02-000000044490481,m,341893,3399,20,31177,18472,152
grp-a001-02-000000044490481,m,341898,1159,6,9515,2128,141
grp-a001-02-000000044490481,m,370822,321,1,1435,636,112
grp-a001-02-000000044490481,m,424040,313,3,2389,792,58
grp-a001-02-000000044490481,m,556927,18,0,0,18,14
grp-a001-02-000000044490481,m,684924,2294,18,29517,2294,149
grp-a001-02-000000044490481,m,684925,1021,5,8458,1021,133
grp-a001-02-000000044490481,m,684926,5344,73,119008,27857,153
grp-a001-02-000000044490481,m,684927,1107,20,33938,5766,140
grp-a001-02-000000044490481,m,805759,16,1,1448,204,10
grp-a001-02-000000044490481,m,805760,21,0,0,91,15
grp-a001-02-000000044490481,m,8753,25534,477,821482,67671,153
grp-a001-02-000000044490481,r,-1,2,0,0,6,1
grp-a001-02-000000044490481,r,00,565,8,14479,1682,114
grp-a001-02-000000044490481,r,01,1537,15,24785,5389,150
grp-a001-02-000000044490481,r,02,15103,238,402081,50568,153
grp-a001-02-000000044490481,r,03,2641,46,73098,9037,151
grp-a001-02-000000044490481,r,04,2094,30,52204,7103,149
grp-a001-02-000000044490481,r,05,861,17,28659,2887,103
grp-a001-02-000000044490481,r,06,2107,24,40330,7264,147
grp-a001-02-000000044490481,r,07,1222,22,37546,3951,148
grp-a001-02-000000044490481,r,08,2848,38,62800,9563,152
grp-a001-02-000000044490481,r,09,21218,152,256286,61449,153
grp-a001-02-000000044490481,r,10,1087,20,36197,3747,141
grp-a001-02-000000044490481,r,11,3000,41,69216,10269,152
grp-a001-02-000000044490481,r,12,965,17,28807,3138,101
grp-a001-02-000000044490481,r,13,1362,20,32211,4724,152
grp-a001-02-000000044490481,r,14,386,1,1375,1200,119
grp-a001-02-000000044490481,r,15,2263,35,59734,7742,152
grp-a001-02-000000044490481,r,16,1583,32,54152,5377,148
grp-a001-02-000000044490481,r,17,460,7,12028,1521,117
grp-a001-02-000000044490481,r,18,916,14,24453,3364,48
grp-a001-02-000000044490481,r,99,4314,61,103610,14327,151
grp-a001-02-000000044490484,h,00,117,0,0,907,58
grp-a001-02-000000044490484,h,01,57,1,871,471,42
grp-a001-02-000000044490484,h,02,34,0,0,268,26
grp-a001-02-000000044490484,h,03,19,0,0,131,15
grp-a001-02-000000044490484,h,04,27,1,924,246,19
grp-a001-02-000000044490484,h,05,30,0,0,213,22
grp-a001-02-000000044490484,h,06,60,0,0,494,42
grp-a001-02-000000044490484,h,07,88,1,860,633,55
grp-a001-02-000000044490484,h,08,111,3,2463,912,65
grp-a001-02-000000044490484,h,09,113,2,1600,809,63
grp-a001-02-000000044490484,h,10,155,0,0,1439,83
grp-a001-02-000000044490484,h,11,163,2,1670,1507,80
grp-a001-02-000000044490484,h,12,134,0,0,1141,77
grp-a001-02-000000044490484,h,13,179,1,553,1271,84
grp-a001-02-000000044490484,h,14,165,0,0,1601,80
grp-a001-02-000000044490484,h,15,128,0,0,1190,69
grp-a001-02-000000044490484,h,16,144,0,0,1065,77
grp-a001-02-000000044490484,h,17,139,1,662,1167,69
grp-a001-02-000000044490484,h,18,114,2,1600,1010,68
grp-a001-02-000000044490484,h,19,109,2,1000,1043,69
grp-a001-02-000000044490484,h,20,157,1,536,1338,72
grp-a001-02-000000044490484,h,21,155,0,0,1363,76
grp-a001-02-000000044490484,h,22,126,1,771,1243,69
grp-a001-02-000000044490484,h,23,137,0,0,1169,77
grp-a001-02-000000044490484,m,11068,142,0,0,1865,58
grp-a001-02-000000044490484,m,122876,6,0,0,25,5
grp-a001-02-000000044490484,m,27758,64,0,0,131,42
grp-a001-02-000000044490484,m,33421,530,0,0,5656,127
grp-a001-02-000000044490484,m,341893,419,4,3116,4030,131
grp-a001-02-000000044490484,m,341898,7,0,0,63,7
grp-a001-02-000000044490484,m,370822,3,0,0,19,3
grp-a001-02-000000044490484,m,424040,15,0,0,47,12
grp-a001-02-000000044490484,m,684924,80,0,0,80,36
grp-a001-02-000000044490484,m,684925,8,0,0,8,7
grp-a001-02-000000044490484,m,684926,526,4,3321,5900,126
grp-a001-02-000000044490484,m,684927,105,0,0,1486,64
grp-a001-02-000000044490484,m,805759,1,0,0,17,1
grp-a001-02-000000044490484,m,805760,3,0,0,22,3
grp-a001-02-000000044490484,m,8753,752,10,7073,3282,140
grp-a001-02-000000044490484,r,00,18,1,662,155,15
grp-a001-02-000000044490484,r,01,70,1,924,522,45
grp-a001-02-000000044490484,r,02,657,5,3737,5561,143
grp-a001-02-000000044490484,r,03,131,3,2427,1041,71
grp-a001-02-000000044490484,r,04,89,1,340,828,59
grp-a001-02-000000044490484,r,05,48,0,0,357,32
grp-a001-02-000000044490484,r,06,137,1,720,1021,74
grp-a001-02-000000044490484,r,07,67,1,860,671,48
grp-a001-02-000000044490484,r,08,124,1,880,871,73
grp-a001-02-000000044490484,r,09,579,4,2960,5102,135
grp-a001-02-000000044490484,r,10,32,0,0,238,21
grp-a001-02-000000044490484,r,11,151,0,0,1478,75
grp-a001-02-000000044490484,r,12,45,0,0,327,27
grp-a001-02-000000044490484,r,13,58,0,0,427,39
grp-a001-02-000000044490484,r,14,12,0,0,64,9
