adgroup_id,hour_code,region_code,media_code,imp,clk,cost,n_days
grp-a001-02-000000070451363,18,08,27758,4,1,1178,1
grp-a001-02-000000070451363,18,09,27758,3,1,1106,1
grp-a001-02-000000070451363,18,09,33421,4,1,1459,1
grp-a001-02-000000070451363,18,09,684926,3,1,1179,1
grp-a001-02-000000070451363,18,09,684927,7,1,990,1
grp-a001-02-000000070451363,18,09,8753,29,4,6034,4
grp-a001-02-000000070451363,18,11,8753,5,2,2557,2
grp-a001-02-000000070451363,18,13,11068,2,1,1568,1
grp-a001-02-000000070451363,18,18,684926,3,1,473,1
grp-a001-02-000000070451363,19,01,27758,1,1,1166,1
grp-a001-02-000000070451363,19,01,684927,1,1,969,1
grp-a001-02-000000070451363,19,02,11068,1,1,1384,1
grp-a001-02-000000070451363,19,02,33421,7,2,2307,2
grp-a001-02-000000070451363,19,02,684926,3,1,1210,1
grp-a001-02-000000070451363,19,02,8753,58,4,4944,4
grp-a001-02-000000070451363,19,09,27758,1,1,981,1
grp-a001-02-000000070451363,19,09,33421,5,1,1210,1
grp-a001-02-000000070451363,19,09,684924,4,1,1083,1
grp-a001-02-000000070451363,19,09,8753,8,2,2956,2
grp-a001-02-000000070451363,19,11,27758,1,1,894,1
grp-a001-02-000000070451363,19,15,33421,2,1,1467,1
grp-a001-02-000000070451363,19,15,8753,2,1,1193,1
grp-a001-02-000000070451363,19,16,341893,1,1,1209,1
grp-a001-02-000000070451363,19,16,684926,2,1,185,1
grp-a001-02-000000070451363,19,18,33421,1,1,1453,1
grp-a001-02-000000070451363,19,18,684926,8,1,55,1
grp-a001-02-000000070451363,19,18,684927,2,1,1114,1
grp-a001-02-000000070451363,19,18,8753,3,1,1438,1
grp-a001-02-000000070451363,19,99,684926,1,1,990,1
grp-a001-02-000000070451363,19,99,8753,3,1,1120,1
grp-a001-02-000000070451363,20,02,33421,2,1,1144,1
grp-a001-02-000000070451363,20,02,341898,1,1,977,1
grp-a001-02-000000070451363,20,02,684926,6,1,1328,1
grp-a001-02-000000070451363,20,02,8753,84,8,10203,6
grp-a001-02-000000070451363,20,03,11068,1,1,1168,1
grp-a001-02-000000070451363,20,04,27758,1,1,1306,1
grp-a001-02-000000070451363,20,06,27758,1,1,1124,1
grp-a001-02-000000070451363,20,09,684926,8,3,3247,3
grp-a001-02-000000070451363,20,09,8753,37,5,6748,4
grp-a001-02-000000070451363,20,11,11068,1,1,1210,1
grp-a001-02-000000070451363,20,11,8753,10,1,995,1
grp-a001-02-000000070451363,20,13,33421,2,1,986,1
grp-a001-02-000000070451363,20,13,684926,2,1,1708,1
grp-a001-02-000000070451363,20,15,27758,1,1,1178,1
grp-a001-02-000000070451363,20,15,8753,4,1,1760,1
grp-a001-02-000000070451363,20,16,8753,2,1,1496,1
grp-a001-02-000000070451363,20,17,33421,3,1,1468,1
grp-a001-02-000000070451363,20,17,8753,2,1,1042,1
grp-a001-02-000000070451363,20,18,684924,2,1,1627,1
grp-a001-02-000000070451363,20,18,8753,4,1,1616,1
grp-a001-02-000000070451363,20,99,341893,2,1,1326,1
grp-a001-02-000000070451363,21,02,684924,11,1,1271,1
grp-a001-02-000000070451363,21,02,8753,61,7,8876,4
grp-a001-02-000000070451363,21,03,33421,3,1,1171,1
grp-a001-02-000000070451363,21,03,8753,3,1,1739,1
grp-a001-02-000000070451363,21,06,684926,2,1,1098,1
grp-a001-02-000000070451363,21,08,8753,7,1,1210,1
grp-a001-02-000000070451363,21,09,27758,2,1,967,1
grp-a001-02-000000070451363,21,09,684926,2,1,696,1
grp-a001-02-000000070451363,21,09,8753,49,3,4725,2
grp-a001-02-000000070451363,21,10,8753,1,1,986,1
grp-a001-02-000000070451363,21,11,11068,1,1,1210,1
grp-a001-02-000000070451363,21,11,8753,9,2,2576,2
grp-a001-02-000000070451363,21,13,33421,5,2,1325,2
grp-a001-02-000000070451363,21,13,8753,1,1,750,1
grp-a001-02-000000070451363,21,15,8753,4,1,1176,1
grp-a001-02-000000070451363,21,16,684926,2,1,1024,1
grp-a001-02-000000070451363,22,01,8753,13,3,4037,3
grp-a001-02-000000070451363,22,02,11068,4,2,2124,2
grp-a001-02-000000070451363,22,02,33421,1,1,1015,1
grp-a001-02-000000070451363,22,02,684926,6,1,1205,1
grp-a001-02-000000070451363,22,02,8753,10,2,2109,2
grp-a001-02-000000070451363,22,03,11068,1,1,1431,1
grp-a001-02-000000070451363,22,03,8753,2,1,1033,1
grp-a001-02-000000070451363,22,06,8753,9,2,2503,2
grp-a001-02-000000070451363,22,07,8753,4,1,1451,1
grp-a001-02-000000070451363,22,08,684926,3,1,1114,1
grp-a001-02-000000070451363,22,08,8753,2,1,1364,1
grp-a001-02-000000070451363,22,09,27758,7,1,1484,1
grp-a001-02-000000070451363,22,09,8753,3,1,902,1
grp-a001-02-000000070451363,22,11,8753,15,3,3978,2
grp-a001-02-000000070451363,22,13,684924,1,1,1413,1
grp-a001-02-000000070451363,22,13,8753,7,1,1689,1
grp-a001-02-000000070451363,22,15,684926,2,1,1760,1
grp-a001-02-000000070451363,22,15,8753,7,1,1433,1
grp-a001-02-000000070451363,22,18,27758,2,1,1760,1
grp-a001-02-000000070451363,22,18,684924,3,1,1347,1
grp-a001-02-000000070451363,22,18,8753,6,1,1468,1
grp-a001-02-000000070451363,22,99,33421,1,1,903,1
grp-a001-02-000000070451363,22,99,8753,1,1,942,1
grp-a001-02-000000070451363,23,02,27758,1,1,1143,1
grp-a001-02-000000070451363,23,02,33421,4,1,1459,1
grp-a001-02-000000070451363,23,02,684924,8,1,1436,1
grp-a001-02-000000070451363,23,02,8753,37,4,5135,4
grp-a001-02-000000070451363,23,03,684924,3,1,1129,1
grp-a001-02-000000070451363,23,04,8753,1,1,1357,1
grp-a001-02-000000070451363,23,09,27758,3,1,1740,1
grp-a001-02-000000070451363,23,09,33421,7,1,1708,1
grp-a001-02-000000070451363,23,09,684926,1,1,1484,1
grp-a001-02-000000070451363,23,09,8753,13,3,3351,3
grp-a001-02-000000070451363,23,11,8753,14,3,3438,3
grp-a001-02-000000070451363,23,13,8753,4,1,808,1
grp-a001-02-000000070451363,23,15,684924,3,1,1343,1
grp-a001-02-000000070451363,23,15,8753,7,2,2781,2
grp-a001-02-000000070451363,23,16,684926,3,2,2848,2
grp-a001-02-000000070451363,23,18,8753,9,3,3906,2
grp-a001-02-000000070451363,23,99,8753,11,3,3777,3
grp-a001-02-000000070523564,00,00,341893,0,1,1361,1
grp-a001-02-000000070523564,00,00,8753,3,2,2148,2
grp-a001-02-000000070523564,00,01,341893,4,2,1819,2
grp-a001-02-000000070523564,00,02,27758,8,2,2674,2
grp-a001-02-000000070523564,00,02,341893,4,1,852,1
grp-a001-02-000000070523564,00,02,684925,4,1,1327,1
grp-a001-02-000000070523564,00,02,684926,5,1,962,1
grp-a001-02-000000070523564,00,02,684927,7,3,2967,2
grp-a001-02-000000070523564,00,02,8753,85,12,13525,8
grp-a001-02-000000070523564,00,03,33421,3,1,709,1
grp-a001-02-000000070523564,00,03,8753,9,3,4012,3
grp-a001-02-000000070523564,00,04,33421,1,1,1319,1
grp-a001-02-000000070523564,00,04,8753,3,1,1100,1
grp-a001-02-000000070523564,00,06,684924,1,1,425,1
grp-a001-02-000000070523564,00,06,8753,3,1,1553,1
grp-a001-02-000000070523564,00,07,27758,1,1,1079,1
grp-a001-02-000000070523564,00,08,27758,1,1,1020,1
grp-a001-02-000000070523564,00,08,8753,8,3,2927,3
grp-a001-02-000000070523564,00,09,11068,12,2,2094,2
grp-a001-02-000000070523564,00,09,27758,2,2,2332,2
grp-a001-02-000000070523564,00,09,33421,4,1,1106,1
grp-a001-02-000000070523564,00,09,684926,7,3,1926,2
grp-a001-02-000000070523564,00,09,684927,10,2,1948,2
grp-a001-02-000000070523564,00,09,8753,23,2,2008,2
grp-a001-02-000000070523564,00,11,341893,12,2,2079,2
grp-a001-02-000000070523564,00,11,684926,2,1,1013,1
grp-a001-02-000000070523564,00,11,684927,1,1,1435,1
grp-a001-02-000000070523564,00,15,684926,1,1,1299,1
grp-a001-02-000000070523564,00,15,684927,4,1,1042,1
grp-a001-02-000000070523564,00,16,8753,3,1,658,1
grp-a001-02-000000070523564,00,18,684924,3,1,987,1
grp-a001-02-000000070523564,00,18,684926,2,1,1100,1
grp-a001-02-000000070523564,00,18,8753,8,2,2353,2
grp-a001-02-000000070523564,00,99,33421,1,1,1100,1
grp-a001-02-000000070523564,00,99,684926,4,1,1066,1
grp-a001-02-000000070523564,01,01,27758,1,1,1843,1
grp-a001-02-000000070523564,01,01,341893,6,2,2391,2
grp-a001-02-000000070523564,01,02,11068,10,2,2052,2
grp-a001-02-000000070523564,01,02,27758,4,3,3229,2
grp-a001-02-000000070523564,01,02,33421,2,1,1427,1
grp-a001-02-000000070523564,01,02,341893,3,1,1032,1
grp-a001-02-000000070523564,01,02,684924,1,1,839,1
grp-a001-02-000000070523564,01,02,8753,22,5,7320,3
grp-a001-02-000000070523564,01,03,8753,6,2,2392,2
grp-a001-02-000000070523564,01,04,8753,2,1,1506,1
grp-a001-02-000000070523564,01,06,684926,2,1,1849,1
grp-a001-02-000000070523564,01,06,8753,4,1,1051,1
grp-a001-02-000000070523564,01,07,27758,1,1,1380,1
grp-a001-02-000000070523564,01,07,684926,2,1,796,1
grp-a001-02-000000070523564,01,07,8753,1,1,1354,1
grp-a001-02-000000070523564,01,08,684924,1,1,518,1
grp-a001-02-000000070523564,01,08,684926,5,1,1780,1
grp-a001-02-000000070523564,01,08,8753,7,2,1996,2
grp-a001-02-000000070523564,01,09,11068,1,1,1100,1
grp-a001-02-000000070523564,01,09,27758,2,1,1053,1
grp-a001-02-000000070523564,01,09,684924,2,1,1091,1
grp-a001-02-000000070523564,01,09,684925,4,1,1639,1
grp-a001-02-000000070523564,01,09,684926,8,2,2477,2
grp-a001-02-000000070523564,01,09,8753,17,2,2768,2
grp-a001-02-000000070523564,01,10,341893,1,1,1305,1
grp-a001-02-000000070523564,01,11,8753,2,2,2021,2
grp-a001-02-000000070523564,01,15,341893,4,1,893,1
grp-a001-02-000000070523564,01,15,684924,2,1,1266,1
grp-a001-02-000000070523564,01,15,684926,5,2,2779,2
grp-a001-02-000000070523564,01,15,8753,1,1,1404,1
grp-a001-02-000000070523564,01,16,684924,2,1,1698,1
grp-a001-02-000000070523564,01,18,33421,1,1,1351,1
grp-a001-02-000000070523564,01,99,8753,2,1,1897,1
grp-a001-02-000000070523564,02,00,11068,1,1,1347,1
grp-a001-02-000000070523564,02,01,8753,5,1,1907,1
grp-a001-02-000000070523564,02,02,27758,1,1,1585,1
grp-a001-02-000000070523564,02,02,33421,4,1,1725,1
grp-a001-02-000000070523564,02,02,341893,2,1,1122,1
grp-a001-02-000000070523564,02,02,684924,3,1,1056,1
grp-a001-02-000000070523564,02,02,684925,2,1,1015,1
grp-a001-02-000000070523564,02,02,684926,7,2,3493,1
grp-a001-02-000000070523564,02,02,8753,35,5,7030,5
grp-a001-02-000000070523564,02,03,684926,4,1,775,1
grp-a001-02-000000070523564,02,03,8753,9,1,1659,1
grp-a001-02-000000070523564,02,04,33421,1,1,1635,1
grp-a001-02-000000070523564,02,06,8753,3,1,1885,1
grp-a001-02-000000070523564,02,07,27758,1,1,1604,1
grp-a001-02-000000070523564,02,09,341893,2,1,1432,1
grp-a001-02-000000070523564,02,09,684926,3,2,1916,2
grp-a001-02-000000070523564,02,09,8753,19,3,4369,3
grp-a001-02-000000070523564,02,10,8753,2,1,1780,1
grp-a001-02-000000070523564,02,11,684926,3,1,1039,1
grp-a001-02-000000070523564,02,11,8753,7,2,3100,2
grp-a001-02-000000070523564,02,13,684926,3,1,844,1
grp-a001-02-000000070523564,02,16,8753,7,2,3781,1
grp-a001-02-000000070523564,02,18,8753,12,2,3025,2
grp-a001-02-000000070523564,03,01,8753,3,1,1709,1
grp-a001-02-000000070523564,03,02,27758,3,1,1097,1
grp-a001-02-000000070523564,03,02,33421,1,1,1087,1
grp-a001-02-000000070523564,03,02,684924,3,1,1608,1
grp-a001-02-000000070523564,03,04,684924,2,1,1758,1
grp-a001-02-000000070523564,03,04,8753,6,1,1498,1
grp-a001-02-000000070523564,03,09,11068,2,1,1065,1
grp-a001-02-000000070523564,03,09,684926,2,1,844,1
grp-a001-02-000000070523564,03,09,8753,12,3,5068,1
grp-a001-02-000000070523564,03,11,33421,7,1,987,1
grp-a001-02-000000070523564,03,11,684926,3,2,1961,2
grp-a001-02-000000070523564,03,13,8753,2,1,1889,1
grp-a001-02-000000070523564,03,16,8753,4,1,1885,1
grp-a001-02-000000070523564,03,18,8753,1,1,1434,1
grp-a001-02-000000070523564,03,99,33421,1,1,1904,1
grp-a001-02-000000070523564,04,02,11068,1,1,1022,1
grp-a001-02-000000070523564,04,02,8753,37,3,4386,3
grp-a001-02-000000070523564,04,03,8753,3,1,1861,1
grp-a001-02-000000070523564,04,04,8753,3,1,1732,1
grp-a001-02-000000070523564,04,09,27758,1,1,1278,1
grp-a001-02-000000070523564,04,09,684926,11,2,2555,2
grp-a001-02-000000070523564,04,09,8753,5,1,1090,1
grp-a001-02-000000070523564,04,11,8753,3,1,1913,1
grp-a001-02-000000070523564,04,15,8753,4,2,2607,2
grp-a001-02-000000070523564,04,16,8753,2,1,1929,1
grp-a001-02-000000070523564,04,18,8753,1,1,985,1
grp-a001-02-000000070523564,05,02,33421,3,1,550,1
grp-a001-02-000000070523564,05,02,341893,1,1,763,1
grp-a001-02-000000070523564,05,02,8753,21,2,2929,2
grp-a001-02-000000070523564,05,03,8753,1,1,1359,1
grp-a001-02-000000070523564,05,04,33421,2,1,1091,1
grp-a001-02-000000070523564,05,04,8753,2,1,1222,1
grp-a001-02-000000070523564,05,06,341893,2,1,1428,1
grp-a001-02-000000070523564,05,08,8753,2,1,1100,1
grp-a001-02-000000070523564,05,09,341893,2,1,1241,1
grp-a001-02-000000070523564,05,09,684926,6,2,3450,2
grp-a001-02-000000070523564,05,09,8753,20,3,3873,3
grp-a001-02-000000070523564,05,10,33421,2,1,1337,1
grp-a001-02-000000070523564,05,14,33421,1,1,1140,1
grp-a001-02-000000070523564,05,15,8753,1,1,1435,1
grp-a001-02-000000070523564,05,18,684926,2,1,1442,1
grp-a001-02-000000070523564,05,18,8753,4,1,1890,1
grp-a001-02-000000070523564,06,02,33421,1,1,1061,1
grp-a001-02-000000070523564,06,02,341893,6,1,1846,1
grp-a001-02-000000070523564,06,02,8753,39,8,10713,6
grp-a001-02-000000070523564,06,03,33421,3,1,737,1
grp-a001-02-000000070523564,06,04,341893,2,1,1656,1
grp-a001-02-000000070523564,06,04,8753,2,2,2169,1
grp-a001-02-000000070523564,06,06,684926,3,1,1632,1
grp-a001-02-000000070523564,06,06,8753,1,1,1390,1
grp-a001-02-000000070523564,06,07,8753,2,2,1642,2
grp-a001-02-000000070523564,06,08,8753,4,2,3615,1
grp-a001-02-000000070523564,06,09,33421,3,2,2503,2
grp-a001-02-000000070523564,06,09,341893,2,1,1122,1
grp-a001-02-000000070523564,06,09,684926,7,1,1047,1
grp-a001-02-000000070523564,06,09,684927,2,1,975,1
grp-a001-02-000000070523564,06,09,8753,27,5,8279,2
grp-a001-02-000000070523564,06,10,341893,1,1,1043,1
grp-a001-02-000000070523564,06,11,8753,1,1,653,1
grp-a001-02-000000070523564,06,13,684926,1,1,1750,1
grp-a001-02-000000070523564,06,15,33421,2,1,964,1
grp-a001-02-000000070523564,06,16,33421,1,1,1682,1
grp-a001-02-000000070523564,06,16,341893,3,1,1079,1
grp-a001-02-000000070523564,06,16,8753,2,1,1911,1
grp-a001-02-000000070523564,06,18,8753,8,3,4666,2
grp-a001-02-000000070523564,06,99,684926,6,2,3422,1
grp-a001-02-000000070523564,06,99,8753,6,2,3667,1
grp-a001-02-000000070523564,07,02,27758,2,1,1000,1
grp-a001-02-000000070523564,07,02,33421,10,3,3865,3
grp-a001-02-000000070523564,07,02,684926,11,2,1978,2
grp-a001-02-000000070523564,07,02,8753,75,12,17130,6
grp-a001-02-000000070523564,07,03,341893,1,1,1100,1
grp-a001-02-000000070523564,07,03,684924,1,1,1856,1
grp-a001-02-000000070523564,07,03,684926,3,2,2367,2
grp-a001-02-000000070523564,07,03,8753,9,1,1895,1
grp-a001-02-000000070523564,07,04,8753,6,3,3456,3
grp-a001-02-000000070523564,07,06,8753,2,1,1420,1
grp-a001-02-000000070523564,07,07,27758,3,1,1160,1
grp-a001-02-000000070523564,07,08,341893,1,1,1071,1
grp-a001-02-000000070523564,07,08,684926,4,1,907,1
grp-a001-02-000000070523564,07,08,8753,3,1,887,1
grp-a001-02-000000070523564,07,09,11068,1,1,1135,1
grp-a001-02-000000070523564,07,09,27758,2,2,2244,2
grp-a001-02-000000070523564,07,09,33421,3,1,1119,1
grp-a001-02-000000070523564,07,09,341893,3,1,1018,1
grp-a001-02-000000070523564,07,09,684926,37,4,6098,3
grp-a001-02-000000070523564,07,10,8753,8,3,3324,3
grp-a001-02-000000070523564,07,11,8753,8,1,1898,1
grp-a001-02-000000070523564,07,13,33421,1,1,1100,1
grp-a001-02-000000070523564,07,13,8753,2,1,1100,1
grp-a001-02-000000070523564,07,16,8753,5,2,2944,2
grp-a001-02-000000070523564,07,18,27758,1,1,1227,1
grp-a001-02-000000070523564,07,18,8753,2,1,1100,1
grp-a001-02-000000070523564,07,99,684926,6,1,991,1
grp-a001-02-000000070523564,07,99,8753,4,1,1395,1
grp-a001-02-000000070523564,08,00,684925,1,1,1278,1
grp-a001-02-000000070523564,08,00,8753,1,1,1100,1
grp-a001-02-000000070523564,08,01,341893,2,1,1377,1
grp-a001-02-000000070523564,08,01,684926,1,1,1155,1
grp-a001-02-000000070523564,08,01,8753,3,1,1901,1
grp-a001-02-000000070523564,08,02,11068,6,1,998,1
grp-a001-02-000000070523564,08,02,27758,37,8,10285,5
grp-a001-02-000000070523564,08,02,33421,20,2,2335,2
grp-a001-02-000000070523564,08,02,341893,14,1,1024,1
grp-a001-02-000000070523564,08,02,341898,4,1,968,1
grp-a001-02-000000070523564,08,02,684924,14,1,1969,1
grp-a001-02-000000070523564,08,02,684925,1,1,1354,1
grp-a001-02-000000070523564,08,02,684926,2,1,666,1
grp-a001-02-000000070523564,08,02,684927,8,3,3551,3
grp-a001-02-000000070523564,08,02,8753,105,7,9537,5
grp-a001-02-000000070523564,08,03,27758,3,1,905,1
grp-a001-02-000000070523564,08,03,341893,2,1,798,1
grp-a001-02-000000070523564,08,03,8753,10,3,5472,1
grp-a001-02-000000070523564,08,04,8753,12,3,4986,2
grp-a001-02-000000070523564,08,06,27758,6,1,1646,1
grp-a001-02-000000070523564,08,06,33421,2,1,1665,1
grp-a001-02-000000070523564,08,06,684926,10,2,2716,2
grp-a001-02-000000070523564,08,07,8753,2,1,1431,1
grp-a001-02-000000070523564,08,08,33421,2,1,1205,1
grp-a001-02-000000070523564,08,08,341893,2,1,1229,1
grp-a001-02-000000070523564,08,08,8753,11,2,2811,2
grp-a001-02-000000070523564,08,09,11068,3,1,1416,1
grp-a001-02-000000070523564,08,09,27758,29,4,6315,2
grp-a001-02-000000070523564,08,09,33421,8,3,4475,2
grp-a001-02-000000070523564,08,09,341893,5,1,782,1
grp-a001-02-000000070523564,08,09,684926,22,5,6872,4
grp-a001-02-000000070523564,08,09,8753,76,9,11492,7
grp-a001-02-000000070523564,08,10,8753,4,1,1702,1
grp-a001-02-000000070523564,08,11,33421,7,3,3429,3
grp-a001-02-000000070523564,08,11,8753,5,1,1142,1
grp-a001-02-000000070523564,08,13,370822,1,1,991,1
grp-a001-02-000000070523564,08,14,8753,3,1,1426,1
grp-a001-02-000000070523564,08,15,11068,4,1,1342,1
grp-a001-02-000000070523564,08,15,33421,3,1,1554,1
grp-a001-02-000000070523564,08,15,8753,13,2,2610,2
grp-a001-02-000000070523564,08,16,684926,2,1,998,1
grp-a001-02-000000070523564,08,16,8753,13,2,2521,2
grp-a001-02-000000070523564,08,18,8753,3,1,1441,1
grp-a001-02-000000070523564,08,99,33421,1,1,1598,1
grp-a001-02-000000070523564,08,99,684926,5,2,2177,2
grp-a001-02-000000070523564,08,99,8753,29,4,5471,3
grp-a001-02-000000070523564,09,00,8753,2,1,1486,1
grp-a001-02-000000070523564,09,01,684926,6,1,1237,1
grp-a001-02-000000070523564,09,01,8753,6,2,2710,2
grp-a001-02-000000070523564,09,02,27758,6,4,5286,4
grp-a001-02-000000070523564,09,02,341893,17,2,2245,2
grp-a001-02-000000070523564,09,02,684925,17,2,2445,2
grp-a001-02-000000070523564,09,02,684926,2,1,1110,1
grp-a001-02-000000070523564,09,02,8753,49,5,7857,4
grp-a001-02-000000070523564,09,03,341893,1,1,790,1
grp-a001-02-000000070523564,09,03,8753,14,4,5581,3
grp-a001-02-000000070523564,09,04,33421,4,1,1112,1
grp-a001-02-000000070523564,09,04,341893,1,1,988,1
grp-a001-02-000000070523564,09,06,8753,4,2,1923,1
grp-a001-02-000000070523564,09,07,27758,3,1,995,1
grp-a001-02-000000070523564,09,07,8753,2,1,1098,1
grp-a001-02-000000070523564,09,08,684926,7,1,1407,1
grp-a001-02-000000070523564,09,09,11068,3,2,1819,2
grp-a001-02-000000070523564,09,09,27758,25,4,5235,3
grp-a001-02-000000070523564,09,09,341893,10,2,2048,2
grp-a001-02-000000070523564,09,09,684925,8,2,2382,2
grp-a001-02-000000070523564,09,09,684926,23,4,4364,4
grp-a001-02-000000070523564,09,09,684927,6,2,1865,2
grp-a001-02-000000070523564,09,09,8753,34,5,6984,5
grp-a001-02-000000070523564,09,10,684926,6,1,1268,1
grp-a001-02-000000070523564,09,11,27758,3,2,2167,2
grp-a001-02-000000070523564,09,11,8753,10,2,2847,2
grp-a001-02-000000070523564,09,13,27758,1,1,1158,1
grp-a001-02-000000070523564,09,13,8753,1,1,1247,1
grp-a001-02-000000070523564,09,15,27758,1,1,993,1
grp-a001-02-000000070523564,09,15,341893,2,1,951,1
grp-a001-02-000000070523564,09,18,8753,13,4,6520,3
grp-a001-02-000000070523564,09,99,684924,3,1,1218,1
grp-a001-02-000000070523564,09,99,684926,1,1,1048,1
grp-a001-02-000000070523564,09,99,8753,11,3,4093,2
grp-a001-02-000000070523564,10,01,11068,1,1,1085,1
grp-a001-02-000000070523564,10,01,8753,8,2,3086,2
grp-a001-02-000000070523564,10,02,27758,49,6,6100,5
grp-a001-02-000000070523564,10,02,33421,4,1,956,1
grp-a001-02-000000070523564,10,02,341893,19,3,3483,3
grp-a001-02-000000070523564,10,02,341898,3,1,890,1
grp-a001-02-000000070523564,10,02,684926,4,2,2431,2
grp-a001-02-000000070523564,10,02,8753,33,4,3858,3
grp-a001-02-000000070523564,10,03,27758,2,1,1155,1
grp-a001-02-000000070523564,10,03,33421,5,1,1438,1
grp-a001-02-000000070523564,10,03,8753,13,3,3666,3
grp-a001-02-000000070523564,10,04,684924,2,1,1545,1
grp-a001-02-000000070523564,10,04,8753,4,1,934,1
grp-a001-02-000000070523564,10,06,27758,1,1,1387,1
grp-a001-02-000000070523564,10,06,684926,3,1,902,1
grp-a001-02-000000070523564,10,06,8753,3,1,939,1
grp-a001-02-000000070523564,10,08,27758,5,3,3496,3
grp-a001-02-000000070523564,10,09,27758,40,5,5551,4
grp-a001-02-000000070523564,10,09,341898,1,1,1033,1
grp-a001-02-000000070523564,10,09,684926,6,1,891,1
grp-a001-02-000000070523564,10,09,8753,27,3,3168,2
grp-a001-02-000000070523564,10,10,33421,3,1,1051,1
grp-a001-02-000000070523564,10,10,8753,5,2,1155,2
grp-a001-02-000000070523564,10,11,33421,2,1,1100,1
grp-a001-02-000000070523564,10,11,684926,5,1,1137,1
grp-a001-02-000000070523564,10,11,8753,17,3,4056,3
grp-a001-02-000000070523564,10,13,27758,2,1,1439,1
grp-a001-02-000000070523564,10,13,684926,3,1,1150,1
grp-a001-02-000000070523564,10,14,11068,1,1,1423,1
grp-a001-02-000000070523564,10,14,27758,2,1,1191,1
grp-a001-02-000000070523564,10,14,8753,1,1,1093,1
grp-a001-02-000000070523564,10,15,27758,1,1,1032,1
grp-a001-02-000000070523564,10,15,684925,2,1,1459,1
grp-a001-02-000000070523564,10,16,8753,6,1,1604,1
grp-a001-02-000000070523564,10,18,27758,1,1,1152,1
grp-a001-02-000000070523564,10,18,33421,1,1,990,1
grp-a001-02-000000070523564,10,18,341893,1,1,1580,1
grp-a001-02-000000070523564,10,18,684927,2,1,1072,1
grp-a001-02-000000070523564,10,18,8753,12,4,5320,4
grp-a001-02-000000070523564,10,99,684926,37,5,5777,5
grp-a001-02-000000070523564,10,99,8753,7,1,978,1
grp-a001-02-000000070523564,11,00,8753,2,1,1738,1
grp-a001-02-000000070523564,11,01,684927,1,1,1454,1
grp-a001-02-000000070523564,11,01,8753,5,1,1368,1
grp-a001-02-000000070523564,11,02,27758,46,5,6421,5
grp-a001-02-000000070523564,11,02,33421,4,1,1152,1
grp-a001-02-000000070523564,11,02,341893,6,3,3484,3
grp-a001-02-000000070523564,11,02,370822,3,1,1061,1
grp-a001-02-000000070523564,11,02,684925,11,2,2770,2
grp-a001-02-000000070523564,11,02,684926,11,2,2384,2
grp-a001-02-000000070523564,11,02,8753,154,11,17184,6
grp-a001-02-000000070523564,11,03,27758,1,1,1365,1
grp-a001-02-000000070523564,11,03,8753,6,3,3390,3
grp-a001-02-000000070523564,11,04,11068,2,1,1447,1
grp-a001-02-000000070523564,11,04,684926,1,1,1463,1
grp-a001-02-000000070523564,11,04,8753,24,4,6078,4
grp-a001-02-000000070523564,11,06,27758,3,2,2151,2
grp-a001-02-000000070523564,11,06,341893,2,1,452,1
grp-a001-02-000000070523564,11,07,27758,1,1,1411,1
grp-a001-02-000000070523564,11,07,684926,2,1,1634,1
grp-a001-02-000000070523564,11,07,8753,12,2,2792,2
grp-a001-02-000000070523564,11,08,27758,7,2,1952,2
grp-a001-02-000000070523564,11,08,8753,19,2,2867,2
grp-a001-02-000000070523564,11,09,11068,3,2,1942,1
grp-a001-02-000000070523564,11,09,27758,79,7,10698,5
grp-a001-02-000000070523564,11,09,33421,12,3,4551,2
grp-a001-02-000000070523564,11,09,341893,5,1,1607,1
grp-a001-02-000000070523564,11,09,684925,51,5,6204,4
grp-a001-02-000000070523564,11,09,684926,11,2,2578,2
grp-a001-02-000000070523564,11,09,8753,121,9,14099,4
grp-a001-02-000000070523564,11,10,27758,2,1,1504,1
grp-a001-02-000000070523564,11,10,33421,1,1,1088,1
grp-a001-02-000000070523564,11,10,8753,1,1,407,1
grp-a001-02-000000070523564,11,11,27758,1,1,997,1
grp-a001-02-000000070523564,11,11,8753,16,3,4403,3
grp-a001-02-000000070523564,11,13,27758,1,1,1180,1
grp-a001-02-000000070523564,11,13,684926,0,1,1132,1
grp-a001-02-000000070523564,11,13,8753,1,1,1094,1
grp-a001-02-000000070523564,11,15,27758,3,2,1958,1
grp-a001-02-000000070523564,11,15,341893,4,3,3523,3
grp-a001-02-000000070523564,11,16,27758,1,1,1275,1
grp-a001-02-000000070523564,11,16,8753,12,2,2590,2
grp-a001-02-000000070523564,11,18,27758,6,2,2700,2
grp-a001-02-000000070523564,11,18,8753,13,2,2727,2
grp-a001-02-000000070523564,11,99,684926,16,3,3692,3
grp-a001-02-000000070523564,11,99,8753,8,2,2405,2
grp-a001-02-000000070523564,12,01,33421,2,1,1956,1
grp-a001-02-000000070523564,12,01,8753,8,1,1587,1
grp-a001-02-000000070523564,12,02,11068,16,3,3872,3
grp-a001-02-000000070523564,12,02,27758,40,4,5467,4
grp-a001-02-000000070523564,12,02,33421,6,2,2875,2
grp-a001-02-000000070523564,12,02,341893,25,5,6590,5
grp-a001-02-000000070523564,12,02,684926,4,1,1268,1
grp-a001-02-000000070523564,12,02,684927,6,1,863,1
