adgroup_id,adgroup_name,campaign_name,campaign_type,model,cost,conv_amt,total_ad_profit,residual_v1,residual_v2,baseline_v1_daily,baseline_v2_used_fallback,n_days,n_baseline_days,band_total,band_baseline_only,baseline_unavailable,excess_F2,excess_F1b,excess_F1a,excess_연휴,excess_공휴일,excess_휴가창,excess_주말,excess_F3
grp-a001-02-000000059821217,Z플립3,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립3,426168,560500,-98581.79,-60547.09,-80345.86,-315.3494,True,192,116,band3,band3,False,0.0,0.0,0.0,80.7,-13428.2,-14049.85,-10637.35,0.0
grp-a001-01-000000070136001,골프버디필름(스마트스토어)_MO,○ 기타 파워링크,WEB_SITE,,88012,242900,53951.76,-57843.0,-57843.0,-2142.3333,True,27,3,band1,band4_unjudgeable,False,0.0,0.0,0.0,0.0,-7236.67,111465.52,7565.91,0.0
grp-a001-02-000000058709674,S9,● 01. 갤럭시_지문방지_TPU,SHOPPING,,376564,493700,-88019.29,-57383.04,-43806.03,-269.4039,False,213,130,band3,band3,False,0.0,0.0,0.0,538.81,-1651.55,-22087.26,-7436.25,0.0
grp-a001-01-000000049866750,01. 갤럭시폴드3~6힌지필름,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 폴드3,148480,185200,-40239.21,-56637.63,-57050.42,-296.5321,False,191,111,band3,band3,False,0.0,0.0,0.0,782.66,-1137.34,32341.12,-15588.02,0.0
grp-a001-02-000000061793373,S25_일,소다케이스_갤럭시,SHOPPING,갤럭시 S25 (+/울트라/FE),60164,31800,-41578.38,-56226.25,-56226.25,-937.1042,False,60,42,band3,band3,False,0.0,0.0,0.0,464.21,1874.21,0.0,12309.46,0.0
grp-a001-02-000000052193624,05. 아이폰_15,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,아이폰15(추정 매핑),459832,536740,-146132.41,-55973.45,-81952.62,-181.1439,False,309,185,band3,band3,False,0.0,0.0,0.0,-4574.28,-8917.42,-37920.38,-38746.88,0.0
grp-a001-01-000000052822167,00. 플립7 케이스,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 플립7,210830,127360,-136394.0,-55648.0,-55648.0,-296.0,True,188,5,band3,band4_unjudgeable,False,-60108.98,0.0,0.0,-4360.0,-6226.0,0.0,-4148.04,-5902.97
grp-a001-02-000000059830547,16플러스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰16(추정 매핑),79613,91500,-26135.5,-53203.57,-42468.73,-359.4836,True,148,82,band3,band3,False,0.0,0.0,0.0,1437.93,11482.04,3148.97,10999.13,0.0
grp-a001-02-000000059822073,S22울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S22 (+/울트라),432742,732200,-4805.12,-52432.01,-77950.36,-294.5619,True,178,105,band3,band3,False,0.0,0.0,0.0,-1481.75,-2796.88,28529.86,23375.67,0.0
grp-a001-02-000000052193617,04. 아이폰_14,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,563002,785660,-103820.23,-51385.78,-106334.37,-167.9274,False,306,179,band3,band3,False,0.0,0.0,0.0,2268.46,-12370.65,-26220.75,-16111.51,0.0
grp-a001-02-000000053482158,08. 아이패드 에어 67세대 11인치,● 14. 아이패드_지문방지,SHOPPING,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",141411,127400,-66951.62,-49848.66,-46882.17,-165.0618,False,302,186,band3,band3,False,0.0,0.0,0.0,-11954.44,-9200.38,2301.36,1750.5,0.0
grp-a001-01-000000046954978,01. 갤럭시S21_사생활보호,○ 02. 파워링크_MO,WEB_SITE,,117560,157410,-25561.17,-49794.28,-47718.62,-260.703,False,191,111,band3,band3,False,0.0,0.0,0.0,413.52,5696.33,5809.68,12313.58,0.0
grp-a001-01-000000056068060,모션링 맥세이프 그립톡,○ 02. 파워링크_MO,WEB_SITE,,99870,0,-99870.0,-49720.0,-49720.0,-6215.0,False,8,6,band3,band3,False,0.0,0.0,0.0,0.0,0.0,0.0,-50150.0,0.0
grp-a001-02-000000061793386,S25플러스_일,소다케이스_갤럭시,SHOPPING,갤럭시 S25 (+/울트라/FE),54581,12900,-47041.55,-48703.24,-47573.32,-811.7207,False,60,41,band3,band3,False,0.0,0.0,0.0,-10806.56,1092.44,0.0,11375.81,0.0
grp-a001-02-000000053481831,02. 아이패드 789세대 10.2인치,● 14. 아이패드_지문방지,SHOPPING,,53293,0,-53293.0,-48521.84,-47664.83,-161.2021,False,301,188,band3,band3,False,0.0,0.0,0.0,1450.82,-626.78,2242.84,-7838.04,0.0
grp-a001-02-000000043624057,,● 11. 벌크,SHOPPING,,356630,640320,17607.29,-48326.22,-48326.22,-732.2155,False,66,29,band2,band3,False,0.0,0.0,0.0,0.0,1083.85,51921.76,12927.9,0.0
grp-a001-02-000000061693720,15프로맥스_맥,소다케이스_아이폰,SHOPPING,아이폰15(추정 매핑),40868,16900,-30990.74,-46761.85,-47193.95,-719.413,False,65,46,band3,band3,False,0.0,0.0,0.0,-961.17,1008.83,0.0,15723.46,0.0
grp-a001-02-000000059812037,S20,● 01. 갤럭시_지문방지_사생활,SHOPPING,,414512,732400,13541.77,-46165.12,-27704.86,-237.9646,True,194,116,band2,band3,False,0.0,0.0,0.0,1464.67,27625.96,2797.69,27818.57,0.0
grp-a001-01-000000060764711,아이폰16_사생활보호,○ 아이폰 파워링크,WEB_SITE,아이폰16(추정 매핑),82573,111400,-17464.88,-45376.08,-38352.78,-273.3499,False,166,97,band3,band3,False,0.0,0.0,0.0,1093.4,-887.55,16356.97,11348.38,0.0
grp-a001-01-000000058445222,14. 트라이폴드,○ 02. 파워링크_MO,WEB_SITE,,52700,0,-52700.0,-44635.38,-44515.58,-783.0769,False,57,39,band3,band4_unjudgeable,False,0.0,0.0,0.0,0.0,-63.85,0.0,-8000.77,0.0
grp-a001-01-000000060824109,일반필름,○ 기타 파워링크,WEB_SITE,,74566,68500,-34530.93,-44558.89,-44821.19,-1060.9259,False,42,28,band3,band3,False,0.0,0.0,0.0,10155.88,-1029.07,0.0,901.14,0.0
grp-a001-01-000000042969832,55. 갤럭시워치 스트랩,○ 02. 파워링크_PC,WEB_SITE,,34664,0,-34664.0,-44460.0,-44632.66,-234.0,False,190,111,band3,band4_unjudgeable,False,0.0,0.0,0.0,1170.0,1170.0,-324.0,7780.0,0.0
grp-a001-02-000000047076738,01. 아이패드프로3/4/5/6세대11/12.9인치,● 07. 아이패드_블루라이트,SHOPPING,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",48542,44600,-22475.37,-43237.33,-40773.51,-161.3333,False,268,150,band3,band4_unjudgeable,False,0.0,0.0,0.0,-539.33,-873.33,2901.26,19273.36,0.0
grp-a001-01-000000060796549,아이폰14플러스_사생활보호,○ 아이폰 파워링크,WEB_SITE,,51586,36800,-30078.11,-43196.1,-43327.52,-295.8637,False,146,90,band3,band3,False,0.0,0.0,0.0,887.59,-2651.82,4733.82,10148.4,0.0
grp-a001-02-000000052193556,02. 갤럭시_S24,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,갤럭시 S24 (+/울트라),105241,135430,-26088.46,-42696.31,-41423.35,-133.0103,False,321,194,band3,band4_unjudgeable,False,0.0,0.0,0.0,665.05,-2264.9,3942.44,14265.26,0.0
grp-a001-02-000000059820998,S20플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,,103341,232500,32544.45,-42472.66,-49505.84,-221.2118,True,192,116,band1,band3,False,0.0,0.0,0.0,-417.58,7795.51,23520.78,44118.4,0.0
grp-a001-01-000000060612964,노트20_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,148084,124200,-75494.87,-41748.05,-68900.47,-251.4943,False,166,97,band3,band3,False,0.0,0.0,0.0,1005.98,-4437.54,-23392.36,-6922.9,0.0
grp-a001-02-000000053481974,05. 아이패드 프로 3456세대 12.9인치,● 14. 아이패드_지문방지,SHOPPING,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",84653,48700,-56190.11,-41044.68,-40232.84,-156.6591,False,262,161,band3,band3,False,0.0,0.0,0.0,1409.93,-1520.07,961.84,-15997.14,0.0
grp-a001-01-000000046507364,01. 갤럭시탭_S7시리즈,○ 02. 파워링크_MO,WEB_SITE,,98840,124020,-26356.07,-39968.96,-35965.9,-209.2616,False,191,111,band3,band3,False,0.0,0.0,0.0,8389.12,-1873.69,-3207.72,10305.19,0.0
grp-a001-01-000000060843314,S8플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S8 울트라,45198,67600,-5688.94,-39606.0,-46184.12,-246.0,False,161,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,9971.26,405.0,-1998.0,25538.79,0.0
grp-a001-01-000000052822210,00. 폴드7 케이스,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 폴드7,324970,290400,-155244.69,-39480.0,-39480.0,-210.0,True,188,5,band3,band4_unjudgeable,False,-71965.61,0.0,0.0,-690.0,-2630.0,0.0,-4579.08,-35900.0
grp-a001-01-000000060842564,프로M47세대(13인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,"아이패드 프로 7세대(11/13인치, M4)",46638,31800,-28052.38,-39196.51,-40549.79,-254.5228,False,154,96,band3,band3,False,0.0,0.0,0.0,1018.09,499.66,980.75,8645.63,0.0
grp-a001-02-000000059821874,Z폴드3,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드3,85829,76000,-41410.53,-38652.17,-50611.13,-201.3134,True,192,116,band3,band3,False,0.0,0.0,0.0,-1077.37,-1433.49,5262.4,-5509.9,0.0
grp-a001-02-000000059820960,S21플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,,170149,306900,9219.79,-38567.46,-20839.56,-221.6521,True,174,102,band2,band3,False,0.0,0.0,0.0,443.3,13708.84,-428.31,34063.41,0.0
grp-a001-02-000000044300513,05. A54(퀀텀4),● 02. 갤럭시_보급형_M,SHOPPING,"갤럭시 A54 (국내명: 갤럭시 퀀텀4, SKT 단독)",256087,330810,-62743.93,-38544.02,-24497.9,-110.7587,False,348,202,band3,band3,False,0.0,0.0,0.0,-14093.17,-12202.9,16014.76,-13918.6,0.0
grp-a001-01-000000060843313,S8울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S8 울트라,33337,0,-33337.0,-37968.12,-46398.11,-234.3711,False,162,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,457.48,1640.6,2725.31,-192.27,0.0
grp-a001-02-000000059820721,S24울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S24 (+/울트라),295703,397500,-63382.72,-37705.98,-23422.54,-283.5036,True,133,77,band3,band3,False,0.0,0.0,0.0,1134.01,-13538.49,-13117.42,-154.84,0.0
grp-a001-02-000000061794157,14프로맥스_일,소다케이스_아이폰,SHOPPING,,42610,12900,-35070.55,-37673.15,-37882.66,-579.587,False,65,46,band3,band4_unjudgeable,False,0.0,0.0,0.0,-2440.83,69.17,0.0,4974.25,0.0
grp-a001-02-000000054282282,10. 충전기,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,109352,107200,-46698.58,-37594.74,-40253.13,-122.4584,False,307,194,band3,band3,False,0.0,0.0,0.0,-797.71,-1305.42,1339.63,-8340.35,0.0
grp-a001-02-000000059822154,S22플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S22 (+/울트라),276857,477000,1927.34,-37561.53,-15626.1,-206.382,True,182,109,band2,band3,False,0.0,0.0,0.0,-2964.47,3948.87,21933.89,16570.58,0.0
grp-a001-02-000000061794167,15프로맥스_일,소다케이스_아이폰,SHOPPING,아이폰15(추정 매핑),31255,0,-31255.0,-37269.02,-37597.88,-573.3696,False,65,46,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,1146.74,1146.74,0.0,3720.54,0.0
grp-a001-02-000000045023993,S105G,● 01. 갤럭시_지문방지_TPU,SHOPPING,,630014,1055400,-13181.74,-37022.01,-65421.31,-104.8782,False,353,206,band3,band3,False,0.0,0.0,0.0,-1295.85,-23155.65,25116.63,23175.14,0.0
grp-a001-02-000000053481892,03. 아이패드 프로 7세대 13인치,● 14. 아이패드_지문방지,SHOPPING,"아이패드 프로 7세대(11/13인치, M4)",61730,15900,-52437.19,-36822.14,-34703.75,-118.7811,False,310,191,band3,band3,False,0.0,0.0,0.0,-1910.97,1306.59,33.18,-15043.86,0.0
grp-a001-02-000000061793521,S23울트라_맥,소다케이스_갤럭시,SHOPPING,갤럭시 S23 (+/울트라/FE),28034,0,-28034.0,-36807.02,-33033.61,-657.2683,False,56,41,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,1314.54,0.0,7458.49,0.0
grp-a001-02-000000044603941,12프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,,691058,1244010,36008.04,-36392.75,13636.85,-139.9721,False,260,153,band2,band3,False,0.0,0.0,0.0,12412.09,-4188.67,41849.73,22327.64,0.0
grp-a001-01-000000060481590,S21울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,127054,159000,-34125.89,-35659.1,-33870.27,-214.8139,False,166,97,band3,band3,False,0.0,0.0,0.0,-330.74,-2510.3,3462.71,911.55,0.0
grp-a001-01-000000060842566,에어4-5세대(10.9인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,,127402,160000,-33889.43,-35615.73,-33273.98,-228.306,False,156,97,band3,band3,False,0.0,0.0,0.0,73.22,-4367.86,4850.18,1170.75,0.0
grp-a001-01-000000060868358,아이폰SE3_지문방지,○ 아이폰 파워링크,WEB_SITE,,43125,47540,-15340.08,-35513.39,-37749.31,-219.2184,False,162,97,band3,band3,False,0.0,0.0,0.0,-3.13,1534.53,2819.71,15822.19,0.0
grp-a001-02-000000061693698,16프로맥스_맥,소다케이스_아이폰,SHOPPING,아이폰16(추정 매핑),40457,0,-40457.0,-35426.41,-35556.09,-545.0217,False,65,46,band3,band4_unjudgeable,False,0.0,0.0,0.0,-59.96,1090.04,0.0,-6060.67,0.0
grp-a001-01-000000060481178,S22울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S22 (+/울트라),291777,518900,11495.94,-35168.1,10443.57,-211.856,False,166,97,band2,band3,False,0.0,0.0,0.0,9650.24,8825.61,-13425.59,41613.78,0.0
grp-a001-02-000000044629990,04. S22_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S22 (+/울트라),1404888,2333600,-41007.23,-34718.13,-28361.3,-186.6566,True,186,109,band3,band3,False,0.0,0.0,0.0,-5371.09,-14100.56,49320.04,-36137.48,0.0
grp-a001-01-000000060824932,A7라이트_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,26817,15900,-17524.19,-34235.05,-42050.35,-213.9691,False,160,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,641.91,1497.78,261.51,14309.67,0.0
grp-a001-02-000000059822273,S20울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,,55039,31800,-36453.38,-34020.72,-33826.36,-179.0564,True,190,113,band3,band3,False,0.0,0.0,0.0,716.23,1432.45,3760.19,-8341.52,0.0
grp-a001-01-000000070111139,플립8_PC,폴드8 / 플립8 키워드,WEB_SITE,갤럭시 Z 플립8,14993,0,-14993.0,-33734.25,-33734.25,-3748.25,True,9,4,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,0.0,3748.25,7496.5,7496.5,0.0
grp-a001-01-000000046971358,02.아이패드_에어 6(M2)세대_종이질감,○ 02. 파워링크_PC,WEB_SITE,"아이패드 에어 6세대(11/13인치, M2)",26454,15900,-17161.19,-33560.94,-32689.1,-175.7117,False,191,111,band3,band4_unjudgeable,False,0.0,0.0,0.0,878.56,878.56,11429.89,3212.74,0.0
grp-a001-01-000000060841575,에어6-7세대(11인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",33303,0,-33303.0,-33186.19,-35545.5,-212.732,False,156,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,850.93,749.12,835.05,-2551.92,0.0
grp-a001-02-000000061793320,S23_일,소다케이스_갤럭시,SHOPPING,갤럭시 S23 (+/울트라/FE),33540,38700,-10921.65,-33081.94,-31171.43,-703.871,False,47,31,band3,band4_unjudgeable,False,0.0,0.0,0.0,20586.09,1407.74,0.0,166.45,0.0
grp-a001-01-000000060841577,미니6-7세대(8.3인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),45002,31800,-26416.38,-32676.37,-37499.73,-209.4639,False,156,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,837.86,1466.25,-113.09,4068.98,0.0
grp-a001-02-000000055386434,12. 스트랩,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,30109,9700,-24439.8,-32540.93,-29957.5,-161.8952,True,201,124,band3,band4_unjudgeable,False,0.0,0.0,0.0,647.58,1057.06,1950.64,4445.85,0.0
grp-a001-02-000000059832150,플립7,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 Z 플립7,103771,103600,-43221.61,-32529.98,-36181.13,-170.314,True,191,99,band3,band3,False,0.0,0.0,0.0,201.26,-1322.49,2801.28,-10116.27,-2255.41
grp-a001-02-000000061693725,15플러스_맥,소다케이스_아이폰,SHOPPING,아이폰15(추정 매핑),27716,0,-27716.0,-31691.38,-31826.47,-495.1778,False,64,45,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-2599.64,297.36,0.0,6277.67,0.0
grp-a001-02-000000061693722,15_맥,소다케이스_아이폰,SHOPPING,아이폰15(추정 매핑),43855,16900,-33977.74,-31690.33,-31775.69,-487.5435,False,65,46,band3,band4_unjudgeable,False,0.0,0.0,0.0,5.09,-1982.91,0.0,-309.58,0.0
grp-a001-01-000000053177765,맥세이프카드지갑,○ 02. 파워링크_MO,WEB_SITE,,144790,106170,-82738.57,-31611.69,-33484.76,-177.5938,False,178,111,band3,band3,False,0.0,0.0,0.0,-2692.03,-1372.03,-53869.22,6806.4,0.0
grp-a001-02-000000061794137,13프로맥스_일,소다케이스_아이폰,SHOPPING,,27657,38700,-5038.65,-31318.7,-31616.56,-481.8261,False,65,46,band3,band4_unjudgeable,False,0.0,0.0,0.0,-236.35,963.65,0.0,25552.74,0.0
grp-a001-01-000000060604020,아이폰14_강화유리,○ 아이폰 파워링크,WEB_SITE,,27142,18900,-16095.83,-31262.76,-32981.68,-188.3299,False,166,97,band3,band4_unjudgeable,False,0.0,0.0,0.0,-726.68,1318.31,11465.1,3110.21,0.0
grp-a001-01-000000060612841,S105G_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,28061,58700,6246.42,-30853.75,-26818.84,-185.866,False,166,97,band1,band4_unjudgeable,False,0.0,0.0,0.0,10036.28,1301.06,2396.19,23366.65,0.0
grp-a001-02-000000061693760,13프로맥스_맥,소다케이스_아이폰,SHOPPING,,28220,0,-28220.0,-30618.26,-31880.62,-463.913,False,66,46,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-3842.17,927.83,0.0,5312.61,0.0
grp-a001-02-000000059809116,S24,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S24 (+/울트라),137225,251220,9601.42,-29961.88,-28758.49,-203.8223,True,147,84,band2,band3,False,0.0,0.0,0.0,-3064.71,17316.2,3261.16,22050.65,0.0
grp-a001-01-000000040173285,02. 아이폰15_강화유리,○ 02. 파워링크_PC,WEB_SITE,아이폰15(추정 매핑),105050,166100,-7972.27,-28616.93,-25296.83,-149.8269,False,191,111,band3,band3,False,0.0,0.0,0.0,749.13,749.13,5212.02,13934.38,0.0
grp-a001-01-000000060489568,S20_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,66839,111300,-1789.32,-28527.3,-12791.94,-171.8512,False,166,97,band3,band3,False,0.0,0.0,0.0,687.4,14310.58,175.88,11564.12,0.0
grp-a001-01-000000046416702,01. 종이질감_P11/GS10/RS10/10,○ 04. 뮤패드,WEB_SITE,,31243,75100,12649.46,-28489.61,-31075.67,-80.2524,False,355,206,band1,band4_unjudgeable,False,0.0,0.0,0.0,402.27,-703.97,14987.63,26453.14,0.0
grp-a001-02-000000061581230,S24_맥,소다케이스_갤럭시,SHOPPING,갤럭시 S24 (+/울트라),50920,50700,-21288.21,-28099.48,-27018.73,-540.3746,False,52,34,band3,band3,False,0.0,0.0,0.0,-1089.25,1080.75,0.0,6819.77,0.0
grp-a001-02-000000069089475,멕세이프카드지갑,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,58424,67600,-18914.94,-27858.15,-25177.5,-1266.2794,False,22,16,band3,band3,False,0.0,0.0,0.0,0.0,0.0,0.0,8943.21,0.0
grp-a001-02-000000053253939,08. 방수팩,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,53520,89400,-1269.85,-27463.08,-28968.87,-228.859,False,120,76,band3,band3,False,0.0,0.0,0.0,-521.14,-222.28,26364.8,571.85,0.0
grp-a001-02-000000045025482,노트10,● 01. 갤럭시_지문방지_TPU,SHOPPING,,171125,270300,-13147.21,-26817.48,-48920.75,-76.186,False,352,205,band3,band3,False,0.0,0.0,0.0,-466.7,14357.85,-4488.2,4267.31,0.0
grp-a001-02-000000059819574,S25플러스,● 01. 갤럭시_강화유리,SHOPPING,갤럭시 S25 (+/울트라/FE),74110,50700,-44478.21,-26806.76,-26623.79,-439.4551,True,61,40,band3,band3,False,0.0,0.0,0.0,-862.18,878.91,0.0,-17688.17,0.0
grp-a001-02-000000061794165,15프로_일,소다케이스_아이폰,SHOPPING,아이폰15(추정 매핑),29070,12900,-21530.55,-26646.92,-27200.03,-422.967,False,63,44,band3,band3,False,0.0,0.0,0.0,-1514.07,845.93,0.0,5784.51,0.0
grp-a001-02-000000061693700,16플러스_맥,소다케이스_아이폰,SHOPPING,아이폰16(추정 매핑),26890,0,-26890.0,-26565.22,-26857.14,-408.6957,False,65,46,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,-6382.61,-72.61,0.0,6130.43,0.0
grp-a001-02-000000061794176,16프로_일,소다케이스_아이폰,SHOPPING,아이폰16(추정 매핑),30038,12900,-22498.55,-26464.71,-26576.88,-413.5111,False,64,45,band3,band4_unjudgeable,False,0.0,0.0,0.0,-372.98,827.02,0.0,3512.12,0.0
grp-a001-01-000000038737226,01. 갤럭시_이전기종,○ 02. 파워링크_MO,WEB_SITE,,76090,63600,-38918.76,-25666.79,-25300.58,-570.3731,False,45,31,band3,band3,False,0.0,0.0,0.0,0.0,-2259.25,0.0,-10992.71,0.0
grp-a001-02-000000059879687,17,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰17(추정 매핑),289191,481200,-7951.96,-25349.54,-17373.53,-144.0315,True,176,76,band3,band3,False,0.0,0.0,0.0,-5433.87,1152.25,59022.55,-3865.04,-33478.31
grp-a001-01-000000060868357,아이폰SE2_지문방지,○ 아이폰 파워링크,WEB_SITE,,82557,97300,-25689.67,-25284.43,-23212.68,-173.181,False,146,90,band3,band3,False,0.0,0.0,0.0,692.72,-3766.91,2078.17,590.78,0.0
grp-a001-01-000000061924192,S26울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,갤럭시 S26 (+/울트라),56754,12900,-49214.55,-24608.57,-24608.57,-1367.1429,True,18,7,band3,band4_unjudgeable,False,883.14,-28958.57,2203.74,574.29,0.0,0.0,-675.71,1367.14
grp-a001-02-000000061693708,16_맥,소다케이스_아이폰,SHOPPING,아이폰16(추정 매핑),18930,0,-18930.0,-24365.28,-23642.86,-459.7222,False,53,36,band4_unjudgeable,band4_unjudgeable,False,0.0,0.0,0.0,919.44,919.44,0.0,3596.39,0.0
